DJON    ESOI    ATHN    MXCO    ARNM    NANM    ROME    AATB    BKSN    JUNG    JUNG1    LMKS    IRK3    IRKT    MCRL    MOSC    NEWK    MGDN    YKTK    KERG    OULU    APTY    FSMT    INVK    NAIN    PWNK    THUL    SOPB    SOPO    MRNY    TERA
2011-10-25 05:45:00;140.519;121.413; 56.250;221.667;574.518;478.877;151.263;1393.600;105.854;155.403;367.415;444.397;415.000;207.600; 48.748;235.836; 92.924;172.104;207.893;216.027;101.862;165.500;206.826;182.784;204.750;209.356;116.720;138.496;285.812;117.918;110.340
2011-10-25 05:50:00;138.741;121.850; 55.507;222.600;572.985;480.343;149.557;1394.000;105.766;156.550;364.370;439.337;415.600;205.000; 50.930;236.126; 92.030;171.178;210.053;217.920;100.718;164.220;207.858;182.750;206.356;207.562;117.988;138.256;282.400;116.610;110.068
2011-10-25 05:55:00;142.592;122.035; 55.067;224.067;575.052;481.305;150.350;1391.680;106.036;156.578;365.360;440.560;417.800;207.800; 50.670;235.300; 92.954;172.062;208.053;219.517;101.582;165.500;206.068;183.154;205.976;208.392;116.522;138.770;285.694;115.226;110.402
2011-10-25 06:00:00;141.882;122.333; 54.533;220.967;572.021;478.264;152.757;1387.500;106.148;155.443;367.055;440.120;413.600;206.800; 50.875;236.864; 94.026;173.526;208.773;217.762;101.657;166.630;206.236;183.070;205.990;205.056;115.664;139.990;287.646;115.994;110.174
2011-10-25 06:05:00;140.286;120.000; 56.777;223.200;576.879;481.216;151.327;1388.800;105.612;154.762;364.427;443.727;413.000;208.600; 49.910;232.488; 93.136;172.814;208.613;215.983;101.944;164.816;204.568;180.774;207.756;210.226;116.120;140.688;287.790;118.032;110.402
2011-10-25 06:10:00;138.827;121.677; 56.000;224.367;573.581;479.762;152.260;1395.660;105.086;155.367;365.825;440.820;412.400;206.600; 50.660;234.134; 93.854;172.332;208.373;216.412;101.955;166.660;205.734;180.950;205.910;206.662;117.986;139.556;287.630;117.762;111.176
2011-10-25 06:15:00;140.145;121.290; 56.457;221.900;566.722;481.839;151.460;1393.160;106.672;156.332;364.546;439.693;412.200;206.800; 49.114;236.224; 93.748;170.878;207.413;216.844;102.452;169.420;204.864;182.778;205.100;211.674;118.480;141.046;287.656;116.264;112.098
2011-10-25 06:20:00;139.930;123.300; 55.650;219.733;578.406;476.785;150.120;1389.740;104.040;156.497;362.548;439.133;413.000;207.400; 50.136;233.222; 93.482;172.440;206.880;215.449;101.764;165.734;206.596;182.016;209.950;210.488;116.926;140.638;289.320;116.994;108.557
2011-10-25 06:25:00;140.100;122.130; 54.113;221.700;573.667;479.817;151.313;1388.100;107.036;156.131;367.184;438.620;410.200;207.800; 50.486;231.760; 91.970;173.184;207.440;213.014;101.645;167.440;205.560;182.958;209.122;206.714;116.306;139.792;288.076;116.438;111.286
2011-10-25 06:30:00;140.458;120.590; 56.047;221.900;571.607;481.919;150.200;1387.000;105.490;156.921;363.934;438.080;412.600;207.800; 49.758;233.920; 93.146;173.328;207.147;218.489;104.305;165.504;206.048;181.872;207.580;207.048;117.272;139.090;289.104;117.112;110.492
2011-10-25 06:35:00;140.070;119.870; 55.670;220.833;569.451;479.969;149.237;1386.480;106.952;156.376;361.388;438.070;414.000;205.800; 51.190;233.824; 94.070;172.920;207.227;214.620;102.637;169.586;207.156;181.934;207.552;207.534;117.024;140.590;286.974;117.386;111.660
2011-10-25 06:40:00;141.607;121.913; 55.263;221.867;574.606;480.070;151.507;1379.460;104.410;156.032;363.444;439.293;411.600;204.600; 48.910;234.056; 93.100;173.538;205.413;217.638;103.882;165.800;206.706;181.644;204.966;208.890;117.860;140.006;288.114;116.612;110.289
2011-10-25 06:45:00;139.954;121.855; 55.193;220.533;568.700;479.242;149.870;1388.360;106.050;156.422;363.363;438.737;414.200;207.800; 50.146;234.432; 93.106;174.248;207.973;216.018;100.289;165.930;206.532;182.516;206.096;207.618;119.610;139.676;287.022;117.714;110.602
2011-10-25 06:50:00;139.313;121.707; 55.853;222.833;569.547;481.801;150.460;1381.800;105.698;156.680;365.991;440.107;412.400;207.400; 50.670;233.980; 94.986;171.810;208.693;219.010;101.608;165.650;205.302;182.248;206.282;206.190;117.490;141.634;287.756;117.842;111.458
2011-10-25 06:55:00;140.702;121.300; 55.807;221.100;570.242;480.316;149.730;1393.160;105.058;154.742;362.909;439.320;410.800;205.800; 49.280;232.770; 92.680;171.638;206.640;217.096;103.196;166.296;206.218;184.400;205.594;208.152;118.168;139.808;289.204;117.580;108.792
2011-10-25 07:00:00;140.654;121.260; 55.303;222.467;570.754;478.095;150.550;1392.020;105.046;154.409;359.367;439.317;410.800;204.600; 50.828;234.044; 92.304;172.214;209.040;214.173;103.359;166.394;207.002;183.712;207.084;206.332;117.664;140.482;286.318;117.256;110.067
2011-10-25 07:05:00;137.976;120.690; 56.227;219.367;570.453;478.247;152.260;1388.140;104.628;156.144;362.077;434.273;414.800;206.800; 50.696;231.978; 92.396;173.214;205.760;217.775;100.758;165.586;205.586;182.194;206.576;205.562;118.656;139.616;285.666;117.252;108.881
2011-10-25 07:10:00;143.078;121.310; 56.193;220.100;571.174;476.967;150.420;1388.940;105.038;155.772;362.732;438.620;411.600;206.000; 50.850;232.422; 92.060;173.250;208.800;216.614;102.173;164.968;206.070;182.346;205.486;206.672;118.728;140.978;288.038;116.980;110.030
2011-10-25 07:15:00;138.211;120.753; 55.427;221.967;571.232;482.226;149.103;1385.460;106.058;155.037;365.163;436.033;413.800;206.600; 50.030;233.362; 91.934;173.436;207.573;216.613;101.581;167.378;205.798;184.326;205.500;206.176;118.640;141.094;288.156;115.880;110.176
2011-10-25 07:20:00;139.882;121.735; 55.567;221.167;573.501;481.361;151.800;1388.160;105.454;157.170;360.701;436.890;415.400;206.400; 49.694;234.982; 93.706;171.396;208.933;218.122;102.681;165.696;209.156;182.972;206.002;207.362;118.992;141.340;289.340;116.592;110.261
2011-10-25 07:25:00;138.581;120.835; 55.900;222.500;573.860;481.124;151.103;1393.080;105.888;157.418;363.378;438.917;415.800;206.000; 49.906;235.130; 92.568;174.084;208.507;215.070;102.746;166.726;205.304;181.990;205.646;208.860;118.230;140.562;286.272;117.824;110.408
2011-10-25 07:30:00;142.535;121.720; 55.870;223.267;571.088;480.309;149.923;1393.760;105.670;157.137;361.441;440.660;414.000;208.800; 50.022;235.808; 92.444;172.046;206.107;216.282;103.102;167.002;206.428;184.948;205.788;211.390;118.170;139.850;287.022;117.962;109.849
2011-10-25 07:35:00;140.038;123.065; 55.283;221.667;570.557;477.862;150.617;1386.180;104.390;156.425;364.748;435.227;417.200;207.600; 50.574;236.342; 92.350;174.790;208.133;217.608;101.890;166.078;208.672;184.298;206.254;207.158;119.678;140.528;286.764;117.012;110.335
2011-10-25 07:40:00;139.636;120.540; 56.010;224.067;574.962;481.842;148.846;1390.440;106.310;156.824;363.382;440.590;418.000;208.400; 50.780;235.710; 92.294;172.510;208.213;216.604;102.624;169.192;207.622;183.208;204.610;209.506;117.636;140.108;287.444;117.464;111.279
2011-10-25 07:45:00;140.220;119.935; 55.580;223.800;569.808;487.486;150.810;1395.700;105.388;155.862;363.941;440.850;415.000;207.200; 49.932;237.596; 93.394;175.228;208.320;216.917;102.507;168.482;207.428;184.246;205.714;209.684;118.436;139.804;285.150;118.714;111.930
2011-10-25 07:50:00;140.256;121.740; 55.810;221.867;567.521;479.956;151.930;1396.080;104.674;158.035;363.574;442.590;418.000;208.600; 50.728;236.810; 91.870;172.682;207.173;217.658;104.720;167.662;206.854;182.910;205.506;208.366;119.204;140.418;288.248;117.588;110.129
2011-10-25 07:55:00;140.988;119.340; 56.213;222.567;574.329;486.766;152.443;1398.900;105.164;154.699;366.090;445.970;416.400;207.600; 50.776;235.024; 92.838;174.456;209.653;214.706;102.639;167.312;206.412;183.426;205.470;207.422;118.132;140.780;288.364;117.924;109.983
2011-10-25 08:00:00;140.740;120.850; 56.013;223.033;576.553;482.337;151.240;1393.020;106.080;157.024;367.385;446.677;416.000;207.800; 51.354;238.754; 92.724;173.220;205.360;218.466;102.827;168.304;208.474;185.054;207.736;205.480;119.150;139.318;286.072;118.110;111.009
2011-10-25 08:05:00;142.932;121.280; 55.853;226.000;573.099;477.293;151.383;1393.800;105.406;156.819;365.227;440.583;419.000;206.000; 51.114;236.156; 93.406;173.798;207.173;216.697;102.488;167.854;205.806;185.096;207.844;209.336;117.530;141.392;287.478;117.500;110.805
2011-10-25 08:10:00;141.356;120.150; 57.040;221.233;577.707;479.846;152.140;1391.900;105.954;157.285;370.306;441.387;415.400;207.800; 50.814;236.472; 93.412;174.296;207.013;219.362;102.501;168.088;207.884;182.816;207.068;206.448;119.064;140.180;286.838;117.658;111.267
2011-10-25 08:15:00;139.127;120.340; 56.200;224.233;575.551;483.573;154.410;1384.660;105.518;157.726;366.333;444.967;417.600;208.600; 51.202;236.218; 94.124;173.656;210.187;220.549;103.822;170.180;207.366;185.540;205.698;206.898;118.754;140.368;287.202;119.246;110.533
2011-10-25 08:20:00;140.258;121.917; 54.587;225.933;575.273;479.470;151.947;1391.560;104.718;156.545;364.307;444.403;415.400;209.000; 50.408;238.808; 91.540;172.768;209.413;221.936;102.141;170.502;207.138;182.488;207.494;203.938;118.264;140.820;287.238;118.508;112.066
2011-10-25 08:25:00;142.496;120.365; 56.140;224.500;578.975;480.148;151.020;1385.740;105.800;159.306;366.638;445.457;416.200;204.200; 51.160;240.022; 93.298;174.684;209.467;219.809;105.340;166.864;207.118;184.520;207.676;207.112;118.322;141.046;284.010;119.700;111.104
2011-10-25 08:30:00;141.482;122.877; 56.137;222.300;577.679;480.274;148.420;1390.840;106.948;159.398;367.784;443.453;413.800;206.000; 50.858;239.122; 92.040;174.750;208.667;218.715;105.709;171.044;208.070;184.986;207.776;206.774;119.254;140.830;288.382;117.844;110.369
2011-10-25 08:35:00;146.101;122.935; 56.090;226.200;576.756;479.890;150.400;1391.700;106.810;156.042;367.316;444.733;414.400;209.600; 50.898;239.596; 93.538;174.444;207.333;222.450;103.870;170.986;208.730;184.582;207.316;212.218;119.028;140.536;290.454;118.394;111.169
2011-10-25 08:40:00;141.195;120.435; 56.570;221.833;575.758;480.022;154.077;1394.220;107.128;158.071;366.087;448.040;409.600;209.000; 51.044;238.854; 93.622;173.838;206.800;221.310;105.294;168.482;206.904;185.350;206.202;209.808;116.802;140.538;287.962;119.266;111.885
2011-10-25 08:45:00;140.656;121.163; 54.953;225.200;571.416;479.411;152.913;1383.960;106.306;157.816;364.609;444.000;413.400;209.600; 50.148;238.692; 93.352;174.436;210.267;220.459;105.642;170.352;208.314;182.630;207.136;207.628;117.304;140.410;290.400;118.718;113.060
2011-10-25 08:50:00;141.286;120.800; 55.190;224.633;573.436;481.026;152.680;1382.860;105.914;156.460;368.167;443.267;416.000;209.600; 50.845;238.710; 93.132;174.196;208.027;218.935;104.653;170.980;205.966;183.944;206.504;208.952;118.262;141.300;291.438;118.422;113.439
2011-10-25 08:55:00;140.648;121.977; 56.593;220.567;578.293;484.130;153.317;1385.500;106.370;157.313;367.708;444.817;416.600;206.400; 51.124;236.256; 93.766;172.160;211.893;221.152;104.073;168.310;207.118;183.376;208.956;211.042;119.138;140.718;288.342;117.184;112.141
2011-10-25 09:00:00;141.640;122.115; 55.740;223.833;574.605;478.804;151.127;1387.600;107.380;157.554;368.314;445.473;412.600;206.600; 50.350;237.636; 93.468;174.388;209.893;222.607;103.024;171.540;206.670;184.138;207.856;211.486;119.030;140.390;289.918;117.096;111.639
2011-10-25 09:05:00;141.278;121.765; 56.947;223.267;578.377;484.239;153.077;1384.760;106.136;159.361;368.138;445.780;417.800;209.200; 50.486;237.990; 92.250;173.970;208.453;220.101;103.612;169.914;206.176;182.864;206.018;206.126;118.014;140.754;286.504;116.984;110.542
2011-10-25 09:10:00;143.954;121.560; 56.503;224.333;572.954;477.939;152.177;1382.940;105.740;157.983;366.348;447.046;414.200;206.200; 51.522;235.806; 92.496;172.026;208.214;220.928;103.497;167.192;206.270;182.172;208.386;207.294;118.658;140.416;288.654;118.548;113.654
2011-10-25 09:15:00;142.681;120.040; 55.530;224.000;574.217;480.187;151.837;1379.980;105.326;157.063;370.163;444.987;411.800;207.200; 50.800;238.282; 93.534;175.514;209.387;223.613;104.150;166.770;209.172;182.044;209.462;210.934;119.426;140.338;285.398;118.012;113.050
2011-10-25 09:20:00;141.445;119.675; 55.050;224.067;571.779;484.909;151.410;1381.380;106.304;158.817;365.544;445.563;412.200;205.000; 50.770;236.670; 93.068;173.164;209.387;221.755;104.950;169.980;208.252;186.472;204.534;211.166;119.110;140.440;286.934;116.680;111.264
2011-10-25 09:25:00;142.309;121.610; 56.110;222.833;571.815;481.181;152.024;1376.220;106.740;157.173;366.991;443.367;412.600;207.400; 51.290;238.716; 93.100;172.062;207.893;220.504;102.949;167.300;210.326;184.938;208.504;204.660;118.252;140.288;286.676;118.832;112.252
2011-10-25 09:30:00;140.736;120.135; 56.017;222.567;571.554;476.484;152.176;1379.840;107.266;156.875;365.190;444.667;410.200;208.000; 50.886;239.256; 93.750;174.840;210.053;221.600;103.145;169.230;206.584;185.498;206.572;209.788;118.600;140.410;285.804;119.646;110.253
2011-10-25 09:35:00;142.531;120.250; 56.223;224.533;570.843;473.225;150.980;1376.900;105.620;159.154;368.060;444.477;411.000;204.400; 51.632;237.748; 94.110;174.140;209.226;221.109;103.826;171.094;209.310;181.196;208.250;211.650;118.664;139.036;289.174;118.490;112.697
2011-10-25 09:40:00;141.156;121.300; 55.847;223.133;570.748;475.969;151.620;1380.980;105.610;157.423;365.995;441.147;410.400;207.200; 51.500;239.950; 93.106;172.412;210.720;220.168;103.985;169.324;206.616;185.610;204.368;208.358;118.720;139.714;286.220;117.852;111.478
2011-10-25 09:45:00;142.088;118.785; 56.850;222.467;574.921;482.176;151.304;1375.780;105.284;156.016;363.188;442.130;412.600;210.200; 50.108;236.564; 93.836;171.298;208.667;220.437;105.135;170.316;207.016;184.254;205.548;206.976;118.608;141.244;286.696;118.862;110.868
2011-10-25 09:50:00;141.891;120.840; 55.490;226.067;569.992;475.679;150.753;1385.920;105.040;155.737;366.911;443.897;412.600;205.200; 51.458;233.708; 92.090;172.072;205.440;220.281;103.188;170.204;208.086;182.956;208.342;206.188;119.410;139.890;284.130;117.604;112.661
2011-10-25 09:55:00;141.187;120.910; 55.753;225.533;573.963;478.138;150.320;1386.280;106.360;156.572;367.123;444.127;412.000;207.800; 49.688;238.924; 93.770;171.476;208.613;218.450;104.108;170.702;209.666;183.848;207.032;209.992;120.270;141.112;287.194;118.648;110.867
2011-10-25 10:00:00;140.175;120.837; 55.360;223.100;575.160;481.008;152.013;1389.260;105.660;157.600;367.423;447.047;412.600;203.800; 49.440;236.970; 92.608;172.956;208.160;221.400;103.363;171.124;208.604;182.604;208.490;210.322;119.842;140.110;287.464;118.960;113.487
2011-10-25 10:05:00;138.687;119.405; 56.290;225.134;574.890;483.530;153.310;1384.900;105.404;156.498;365.618;446.270;413.200;207.800; 50.946;240.064; 93.796;172.960;209.360;218.449;104.316;170.694;208.138;182.082;210.356;207.600;119.820;141.260;286.510;119.640;112.180
2011-10-25 10:10:00;140.160;123.645; 55.667;225.267;574.286;481.942;151.513;1389.400;104.920;158.007;365.631;445.720;412.400;207.600; 51.782;239.218; 92.350;172.134;210.293;220.863;104.034;171.430;207.628;185.106;208.076;209.146;120.284;140.680;288.906;118.496;112.686
2011-10-25 10:15:00;139.964;121.147; 55.067;224.400;571.692;480.145;154.340;1387.160;106.514;157.560;367.786;443.930;416.800;206.400; 51.020;241.212; 95.418;174.392;207.973;220.506;104.975;169.866;208.958;185.624;209.826;207.224;120.416;141.552;284.580;119.264;111.680
2011-10-25 10:20:00;139.663;121.895; 57.073;224.500;574.974;487.466;151.030;1385.800;106.460;157.282;367.028;443.773;415.200;208.600; 52.238;238.276; 94.272;171.444;211.013;221.733;103.145;170.794;207.784;185.690;208.636;211.178;118.764;139.544;290.130;118.106;112.865
2011-10-25 10:25:00;140.294;122.997; 56.317;224.367;575.904;479.459;150.863;1390.460;103.600;159.399;364.844;446.236;413.400;206.200; 51.314;235.268; 92.888;172.942;210.400;218.606;106.018;168.760;209.258;186.258;210.178;208.768;120.272;142.414;289.566;118.252;112.292
2011-10-25 10:30:00;140.425;121.565; 55.403;225.167;572.370;480.244;151.480;1385.380;105.638;159.044;367.563;449.553;416.000;208.400; 49.854;235.908; 92.316;173.910;208.933;218.275;104.499;169.732;207.328;186.456;211.390;206.800;120.790;141.548;288.956;118.742;111.493
2011-10-25 10:35:00;139.418;120.475; 56.123;226.166;575.050;484.448;151.377;1391.920;106.202;158.438;369.471;448.847;410.600;206.600; 51.522;239.204; 93.292;173.772;209.040;222.181;102.118;168.840;207.562;184.958;210.340;210.684;118.806;140.288;286.298;119.406;111.301
2011-10-25 10:40:00;139.943;122.383; 55.040;221.767;573.120;482.728;151.880;1392.460;106.894;157.786;366.260;449.213;417.400;206.800; 50.638;236.918; 94.830;174.888;209.573;222.781;106.208;171.560;209.190;183.896;210.164;212.010;118.960;140.730;287.452;119.906;112.165
2011-10-25 10:45:00;139.002;122.210; 56.260;223.733;577.672;479.956;151.886;1386.940;105.690;158.727;371.310;451.467;414.800;207.600; 51.906;239.118; 93.468;174.768;205.413;223.048;103.726;170.188;208.678;186.254;210.248;207.880;119.134;141.372;288.430;119.520;112.336
2011-10-25 10:50:00;140.152;121.783; 56.687;225.066;576.456;478.752;152.603;1375.120;107.612;158.349;372.725;449.437;417.000;207.800; 52.348;237.728; 93.140;172.510;209.307;219.281;104.795;168.390;209.868;185.692;208.930;207.270;119.866;141.124;287.934;117.706;111.154
2011-10-25 10:55:00;141.936;123.515; 55.637;222.667;571.922;478.690;151.653;1391.900;104.360;159.613;372.567;448.827;414.800;208.600; 52.044;234.206; 93.858;174.706;206.800;221.019;103.680;168.144;209.042;184.906;209.498;208.486;119.956;139.402;289.044;118.984;111.683
2011-10-25 11:00:00;138.557;122.785; 56.273;226.200;571.472;481.029;152.097;1385.320;107.466;159.886;366.121;446.997;414.600;207.800; 51.744;237.698; 94.286;174.566;207.973;220.035;103.140;168.274;209.314;183.534;211.360;210.790;118.260;140.686;288.578;118.552;111.071
2011-10-25 11:05:00;139.325;121.383; 56.723;222.900;575.022;484.190;150.470;1391.740;108.164;158.177;367.597;449.923;416.200;208.200; 51.710;235.106; 94.492;172.900;206.880;219.457;103.114;168.504;210.310;183.344;209.152;211.196;118.658;140.772;286.598;118.286;111.410
2011-10-25 11:10:00;139.075;122.300; 54.943;226.867;573.470;478.234;152.767;1386.720;106.270;158.866;370.423;448.760;413.800;210.200; 50.350;238.510; 94.482;173.514;205.307;223.498;102.001;168.902;211.226;185.320;208.248;213.892;119.358;139.998;289.426;119.780;111.520
2011-10-25 11:15:00;140.877;121.770; 55.563;223.933;572.453;476.581;153.253;1383.300;105.378;157.524;369.864;445.737;413.000;206.000; 51.308;235.036; 92.092;173.996;207.680;220.170;102.341;168.002;210.864;185.720;209.636;212.794;118.938;141.762;287.384;118.896;110.208
2011-10-25 11:20:00;139.478;121.905; 56.737;223.933;573.218;479.934;152.430;1383.540;106.110;156.854;364.244;446.393;412.000;206.400; 51.208;235.616; 93.092;172.062;207.947;220.170;103.738;168.246;209.190;184.174;208.478;212.946;118.940;141.760;289.394;118.946;114.930
2011-10-25 11:25:00;139.448;120.160; 54.873;227.433;574.761;474.476;150.197;1377.900;103.984;157.799;364.363;444.840;409.400;206.400; 50.704;238.274; 91.834;175.440;206.667;219.300;102.382;166.492;208.976;184.678;210.232;212.736;118.918;141.554;289.364;120.170;113.130
2011-10-25 11:30:00;138.325;121.333; 55.113;221.967;573.306;475.864;149.027;1369.760;105.984;155.935;364.737;440.457;412.400;207.600; 50.160;236.436; 93.332;172.986;209.147;217.130;101.147;169.450;209.396;183.842;208.828;207.580;118.640;141.946;286.143;119.282;112.499
2011-10-25 11:35:00;139.545;121.230; 54.920;225.066;568.404;476.932;151.593;1375.260;104.594;157.003;363.609;440.150;410.800;205.400; 50.288;233.026; 93.886;173.404;209.440;217.487;102.869;167.854;207.786;182.262;209.018;209.872;118.708;142.076;293.162;118.380;111.421
2011-10-25 11:40:00;140.929;119.980; 55.180;223.666;568.702;477.560;149.667;1373.340;103.740;157.130;362.331;439.370;415.000;205.200; 50.154;232.940; 91.640;172.576;208.373;217.373;103.297;165.782;209.158;181.632;209.568;208.854;118.768;142.372;290.910;118.022;113.197
2011-10-25 11:45:00;137.854;121.120; 54.767;223.133;564.014;480.580;150.213;1371.580;104.500;155.293;362.402;444.187;411.000;206.800; 50.618;234.794; 93.050;174.280;208.453;217.888;101.785;168.010;208.722;184.090;208.914;210.192;118.436;141.828;292.086;117.772;111.416
2011-10-25 11:50:00;138.184;121.885; 57.163;224.200;568.606;475.477;149.520;1379.960;105.392;155.119;361.628;443.993;413.600;205.400; 50.794;234.864; 95.600;173.404;206.187;217.238;102.658;167.680;210.974;186.726;209.904;212.418;118.820;142.330;291.548;117.176;112.117
2011-10-25 11:55:00;141.266;120.867; 56.617;222.800;568.649;477.262;150.137;1384.180;105.316;156.688;365.149;440.237;412.400;207.800; 51.596;234.370; 93.692;175.048;209.760;216.254;102.746;168.314;209.006;185.746;207.356;212.664;118.420;140.942;289.368;119.974;113.559
2011-10-25 12:00:00;140.252;120.195; 55.053;223.067;564.974;474.217;149.977;1375.100;106.782;155.735;364.091;445.063;414.200;207.400; 50.694;235.456; 93.616;172.292;208.640;217.438;103.325;166.464;210.200;184.132;208.654;210.648;120.576;142.188;291.522;119.272;109.725
2011-10-25 12:05:00;139.205;121.337; 55.823;223.667;565.720;481.914;151.193;1373.920;103.010;155.295;362.526;445.373;412.000;204.600; 51.216;235.402; 93.616;174.296;209.013;219.654;102.208;167.584;209.850;184.078;209.102;210.434;119.196;140.506;288.710;118.850;112.864
2011-10-25 12:10:00;139.084;122.800; 55.677;222.733;565.699;473.594;151.870;1382.900;103.672;154.662;370.981;441.807;409.600;204.600; 50.186;235.820; 94.366;173.942;208.373;218.803;103.793;167.434;209.116;182.328;209.780;210.580;118.814;142.160;290.714;118.828;112.692
2011-10-25 12:15:00;139.144;121.635; 55.053;224.567;570.084;477.273;149.490;1386.260;104.672;156.715;364.281;442.330;410.400;207.400; 50.256;233.188; 93.652;172.468;206.453;215.941;102.644;165.960;207.182;184.372;211.676;214.050;117.652;141.538;290.778;117.010;111.990
2011-10-25 12:20:00;138.350;122.050; 56.800;220.133;569.603;481.174;151.733;1378.140;104.646;156.823;364.900;440.567;410.200;205.200; 50.372;237.300; 94.374;174.326;208.347;217.186;102.985;169.902;206.696;182.710;212.548;212.556;119.748;141.658;290.320;118.530;112.116
2011-10-25 12:25:00;141.239;121.325; 55.160;224.467;570.111;477.796;151.143;1380.620;104.248;155.651;365.430;442.603;414.200;206.800; 50.144;238.040; 93.636;172.012;207.733;217.074;103.930;168.348;207.638;183.024;209.304;209.562;118.632;141.652;292.842;118.782;111.590
2011-10-25 12:30:00;140.405;118.830; 55.180;223.333;567.351;476.928;151.010;1371.380;105.976;155.082;367.307;440.597;411.000;205.600; 50.324;236.288; 94.166;175.222;206.480;217.651;103.656;169.796;208.828;186.030;206.482;208.296;118.664;143.528;290.140;118.782;112.800
2011-10-25 12:35:00;141.609;120.377; 54.197;221.533;568.338;478.947;149.380;1380.860;104.276;154.983;366.493;441.487;410.200;204.600; 49.722;233.616; 92.106;173.024;207.467;216.264;102.893;165.004;208.702;185.360;207.556;210.050;119.526;142.454;289.814;118.646;111.932
2011-10-25 12:40:00;136.664;121.375; 54.863;225.833;566.912;472.708;151.843;1381.920;104.990;156.711;365.817;440.673;411.200;205.000; 51.058;234.086; 92.386;171.328;208.880;218.191;103.704;168.172;209.526;185.058;206.036;208.036;118.634;143.076;288.432;118.416;111.741
2011-10-25 12:45:00;138.446;119.740; 55.923;224.233;569.494;475.968;151.410;1384.020;105.514;156.645;365.326;443.870;412.800;203.800; 50.528;231.386; 93.620;173.364;207.680;217.337;103.866;168.440;207.954;186.690;205.850;208.088;117.688;141.824;290.178;117.714;112.102
2011-10-25 12:50:00;139.161;120.390; 56.093;224.767;569.618;479.810;150.593;1378.140;104.576;154.989;365.783;440.860;410.800;204.800; 50.586;235.400; 94.134;172.096;207.680;218.167;103.178;169.374;211.648;182.890;209.886;209.958;118.674;142.538;287.930;119.036;111.786
2011-10-25 12:55:00;140.300;121.880; 55.263;221.900;565.758;476.004;151.410;1381.060;105.290;157.991;361.714;440.417;415.400;203.200; 51.403;235.482; 93.906;172.618;205.760;216.910;102.688;168.724;211.348;182.078;208.254;211.352;119.510;143.356;289.802;117.586;111.637
2011-10-25 13:00:00;139.534;121.507; 55.643;227.267;568.840;479.061;150.063;1386.760;103.482;155.688;365.494;443.367;411.600;206.000; 49.696;233.924; 93.106;173.212;207.947;219.536;102.019;167.684;210.366;183.654;207.974;209.574;118.336;141.014;291.424;117.928;111.683
2011-10-25 13:05:00;140.545;119.950; 54.750;223.967;573.006;479.556;153.923;1376.540;105.750;157.405;365.502;444.687;412.600;205.000; 50.854;233.966; 94.158;174.292;207.920;215.052;103.153;168.630;208.964;183.708;207.020;211.974;119.864;142.010;291.312;118.564;111.769
2011-10-25 13:10:00;141.814;120.510; 55.783;222.900;571.106;476.945;151.240;1389.420;105.598;157.069;366.765;443.053;413.200;206.600; 50.184;233.264; 93.234;174.494;207.253;215.210;100.981;167.114;211.118;183.670;207.746;210.198;119.948;142.570;289.686;117.474;113.087
2011-10-25 13:15:00;141.660;120.465; 55.063;225.800;573.392;473.932;149.830;1378.040;105.460;154.809;364.150;444.237;412.800;203.200; 51.578;235.298; 93.812;173.040;206.693;217.432;103.134;167.040;209.946;183.568;208.918;215.406;120.154;142.808;292.616;118.584;112.029
2011-10-25 13:20:00;139.750;121.425; 55.497;224.967;569.455;481.130;148.563;1387.040;105.136;155.221;364.759;441.133;417.800;208.200; 51.190;235.592; 95.402;174.114;208.640;216.777;103.914;166.348;211.790;185.012;210.552;212.776;117.706;142.562;290.460;118.390;112.840
2011-10-25 13:25:00;137.449;120.643; 56.340;221.367;570.673;477.192;150.137;1389.380;105.796;157.283;364.545;441.083;414.200;209.000; 50.058;234.762; 92.308;172.692;209.227;217.719;104.395;167.682;209.026;185.330;208.790;211.734;118.984;143.036;292.228;118.498;112.584
2011-10-25 13:30:00;139.039;123.195; 54.740;223.367;578.925;476.738;152.347;1387.580;103.454;156.044;365.610;436.780;415.000;205.000; 50.124;234.594; 93.242;175.714;209.707;214.852;103.811;168.398;209.886;184.652;209.070;215.326;118.794;142.890;293.102;119.190;111.697
2011-10-25 13:35:00;139.359;121.467; 55.707;221.500;569.095;476.950;150.337;1388.440;105.992;155.200;364.338;441.253;411.800;206.000; 49.904;232.678; 93.440;173.822;205.813;214.738;104.103;168.006;211.182;184.768;209.648;210.482;118.824;143.728;293.552;118.576;112.035
2011-10-25 13:40:00;141.688;120.810; 55.123;222.933;571.886;480.284;150.523;1385.200;105.006;155.861;362.628;441.280;417.200;205.400; 50.418;236.032; 95.006;174.646;207.600;215.409;101.853;167.614;211.152;185.452;208.420;209.978;118.930;143.792;295.096;117.642;111.841
2011-10-25 13:45:00;139.519;121.215; 55.447;225.100;568.587;479.280;150.610;1384.540;104.048;155.412;364.951;439.910;413.400;206.800; 50.170;233.318; 94.182;175.118;208.907;218.367;102.500;167.270;208.430;184.292;209.846;212.684;119.366;143.938;294.412;119.320;112.670
2011-10-25 13:50:00;139.307;121.590; 55.567;223.500;570.478;477.485;149.650;1385.300;105.070;157.277;365.334;440.877;414.600;204.600; 49.964;236.222; 93.798;173.820;209.867;217.669;105.208;167.032;209.656;184.660;208.384;212.806;118.212;142.484;293.750;118.956;113.646
